holiday,temp_F,rain_mm,snow_mm,cloud_cover_%,weather_type,date_time,traffic_volume
None,1.04,0.0,0.0,64,Clouds,2014-01-20 21:00:00,1907
None,-0.87,0.0,0.0,1,Clear,2014-01-20 22:00:00,1332
None,-4.25,0.0,0.0,1,Clear,2014-01-20 23:00:00,839
None,-8.09,0.0,0.0,1,Clear,2014-01-21 00:00:00,422
None,-8.99,0.0,0.0,1,Clear,2014-01-21 01:00:00,289
None,-11.24,0.0,0.0,1,Clear,2014-01-21 02:00:00,222
None,-12.59,0.0,0.0,1,Clear,2014-01-21 03:00:00,302
None,-13.63,0.0,0.0,1,Clear,2014-01-21 04:00:00,784
None,-13.0,0.0,0.0,1,Clear,2014-01-21 05:00:00,2554
None,-11.2,0.0,0.0,1,Clear,2014-01-21 06:00:00,5492
None,-13.0,0.0,0.0,40,Clouds,2014-01-21 07:00:00,6222
None,-13.0,0.0,0.0,40,Clouds,2014-01-21 08:00:00,5710
None,-14.8,0.0,0.0,1,Clear,2014-01-21 09:00:00,4642
None,-11.78,0.0,0.0,1,Clear,2014-01-21 10:00:00,4167
None,-6.09,0.0,0.0,5,Clear,2014-01-21 11:00:00,4288
None,-2.67,0.0,0.0,64,Clouds,2014-01-21 13:00:00,4601
None,-0.74,0.0,0.0,64,Clouds,2014-01-21 14:00:00,5037
None,0.63,0.0,0.0,64,Clouds,2014-01-21 15:00:00,5670
None,0.36,0.0,0.0,64,Snow,2014-01-21 16:00:00,6322
None,0.36,0.0,0.0,64,Haze,2014-01-21 16:00:00,6322
None,-0.11,0.0,0.0,64,Snow,2014-01-21 17:00:00,5850
None,0.59,0.0,0.0,64,Snow,2014-01-21 19:00:00,2923
None,0.59,0.0,0.0,64,Snow,2014-01-21 20:00:00,2517
None,1.36,0.0,0.0,64,Snow,2014-01-21 21:00:00,2269
None,2.26,0.0,0.0,90,Snow,2014-01-21 22:00:00,1364
None,3.45,0.0,0.0,64,Snow,2014-01-21 23:00:00,845
None,3.45,0.0,0.0,64,Mist,2014-01-21 23:00:00,845
None,4.51,0.0,0.0,64,Snow,2014-01-22 00:00:00,416
None,5.32,0.0,0.0,64,Snow,2014-01-22 01:00:00,300
None,5.32,0.0,0.0,64,Mist,2014-01-22 01:00:00,300
None,6.1,0.0,0.0,64,Snow,2014-01-22 02:00:00,271
None,6.1,0.0,0.0,64,Mist,2014-01-22 02:00:00,271
None,6.35,0.0,0.0,64,Snow,2014-01-22 03:00:00,364
None,6.35,0.0,0.0,64,Mist,2014-01-22 03:00:00,364
None,6.06,0.0,0.0,64,Clouds,2014-01-22 04:00:00,792
None,4.62,0.0,0.0,64,Clouds,2014-01-22 05:00:00,2461
None,4.28,0.0,0.0,64,Snow,2014-01-22 06:00:00,5607
None,5.16,0.0,0.0,64,Snow,2014-01-22 07:00:00,4802
None,5.52,0.0,0.0,64,Snow,2014-01-22 08:00:00,5120
None,5.09,0.0,0.0,64,Haze,2014-01-22 09:00:00,4939
None,4.32,0.0,0.0,64,Snow,2014-01-22 10:00:00,4143
None,4.32,0.0,0.0,64,Haze,2014-01-22 10:00:00,4143
None,4.33,0.0,0.0,64,Haze,2014-01-22 11:00:00,4186
None,3.54,0.0,0.0,64,Snow,2014-01-22 12:00:00,4423
None,3.54,0.0,0.0,64,Haze,2014-01-22 12:00:00,4423
None,2.5,0.0,0.0,64,Haze,2014-01-22 13:00:00,4601
None,1.83,0.0,0.0,40,Haze,2014-01-22 14:00:00,4994
None,1.31,0.0,0.0,64,Clouds,2014-01-22 15:00:00,5446
None,0.07,0.0,0.0,1,Clear,2014-01-22 16:00:00,6427
None,-0.27,0.0,0.0,1,Clear,2014-01-22 17:00:00,6095
None,-2.11,0.0,0.0,64,Clouds,2014-01-22 18:00:00,4504
None,-3.57,0.0,0.0,5,Clear,2014-01-22 19:00:00,3178
None,-4.95,0.0,0.0,5,Clear,2014-01-22 20:00:00,2488
None,-6.72,0.0,0.0,1,Clear,2014-01-22 21:00:00,2211
None,-8.52,0.0,0.0,1,Clear,2014-01-22 22:00:00,1503
None,-10.32,0.0,0.0,1,Clear,2014-01-22 23:00:00,924
None,-12.59,0.0,0.0,1,Clear,2014-01-23 00:00:00,490
None,-12.59,0.0,0.0,1,Clear,2014-01-23 01:00:00,266
None,-13.61,0.0,0.0,1,Clear,2014-01-23 02:00:00,244
None,-14.21,0.0,0.0,1,Clear,2014-01-23 03:00:00,337
None,-14.8,0.0,0.0,1,Clear,2014-01-23 04:00:00,754
None,-14.8,0.0,0.0,1,Clear,2014-01-23 05:00:00,2484
None,38.56,0.0,0.0,64,Clouds,2014-01-23 07:00:00,5859
None,38.56,0.0,0.0,64,Clouds,2014-01-23 08:00:00,4958
None,-14.8,0.0,0.0,1,Clear,2014-01-23 09:00:00,4250
None,-13.63,0.0,0.0,1,Clear,2014-01-23 10:00:00,3885
None,-12.42,0.0,0.0,1,Clear,2014-01-23 11:00:00,4024
None,-8.97,0.0,0.0,5,Clear,2014-01-23 12:00:00,4499
None,-7.6,0.0,0.0,1,Clear,2014-01-23 13:00:00,4547
None,-5.8,0.0,0.0,1,Clear,2014-01-23 14:00:00,4766
None,-5.21,0.0,0.0,1,Clear,2014-01-23 15:00:00,4946
None,-6.25,0.0,0.0,1,Clear,2014-01-23 16:00:00,5953
None,-6.72,0.0,0.0,40,Clouds,2014-01-23 17:00:00,5676
None,-7.6,0.0,0.0,1,Clear,2014-01-23 18:00:00,4027
None,-7.17,0.0,0.0,40,Clouds,2014-01-23 19:00:00,2857
None,-5.82,0.0,0.0,40,Clouds,2014-01-23 20:00:00,2475
None,-3.57,0.0,0.0,1,Clear,2014-01-23 21:00:00,3836
None,-0.08,0.0,0.0,64,Clouds,2014-01-23 23:00:00,1137
None,1.71,0.0,0.0,64,Clouds,2014-01-24 00:00:00,594
None,4.77,0.0,0.0,64,Clouds,2014-01-24 01:00:00,340
None,8.4,0.0,0.0,64,Clouds,2014-01-24 02:00:00,279
None,10.87,0.0,0.0,64,Clouds,2014-01-24 03:00:00,369
None,13.08,0.0,0.0,64,Snow,2014-01-24 04:00:00,728
None,14.09,0.0,0.0,64,Snow,2014-01-24 05:00:00,2542
None,15.62,0.0,0.0,64,Snow,2014-01-24 06:00:00,5335
None,17.2,0.0,0.0,64,Clouds,2014-01-24 07:00:00,6398
None,19.18,0.0,0.0,64,Clouds,2014-01-24 08:00:00,5685
None,20.66,0.0,0.0,64,Clouds,2014-01-24 09:00:00,4921
None,23.27,0.0,0.0,64,Clouds,2014-01-24 10:00:00,4446
None,25.56,0.0,0.0,64,Clouds,2014-01-24 11:00:00,4845
None,28.42,0.0,0.0,64,Clouds,2014-01-24 12:00:00,5231
None,30.11,0.0,0.0,64,Clouds,2014-01-24 13:00:00,5192
None,30.42,0.25,0.0,64,Rain,2014-01-24 14:00:00,5482
None,30.63,0.0,0.0,64,Clouds,2014-01-24 15:00:00,5903
None,30.2,0.0,0.0,64,Snow,2014-01-24 16:00:00,4880
None,30.51,0.25,0.0,90,Rain,2014-01-24 16:00:00,4880
None,30.51,0.25,0.0,64,Rain,2014-01-24 18:00:00,3449
None,30.51,0.25,0.0,64,Snow,2014-01-24 18:00:00,3449
None,30.51,0.25,0.0,64,Mist,2014-01-24 18:00:00,3449
None,32.0,0.25,0.0,64,Rain,2014-01-24 19:00:00,2888
None,32.0,0.25,0.0,64,Snow,2014-01-24 19:00:00,2888
None,32.0,0.25,0.0,64,Mist,2014-01-24 19:00:00,2888
None,32.83,0.0,0.0,64,Snow,2014-01-24 20:00:00,2415
None,32.83,0.0,0.0,64,Mist,2014-01-24 20:00:00,2415
None,32.67,0.0,0.0,64,Clouds,2014-01-24 21:00:00,2560
None,30.27,0.0,0.0,64,Clouds,2014-01-24 22:00:00,3473
None,29.48,1.27,0.0,64,Rain,2014-01-24 23:00:00,1571
None,25.57,0.0,0.0,64,Clouds,2014-01-25 00:00:00,940
None,20.88,0.0,0.0,64,Clouds,2014-01-25 01:00:00,613
None,17.02,0.0,0.0,64,Clouds,2014-01-25 02:00:00,465
None,13.3,0.0,0.0,64,Clouds,2014-01-25 03:00:00,369
None,9.97,0.0,0.0,64,Clouds,2014-01-25 04:00:00,392
None,8.15,0.0,0.0,64,Clouds,2014-01-25 05:00:00,667
None,5.79,0.0,0.0,64,Haze,2014-01-25 06:00:00,1208
None,3.76,0.0,0.0,64,Clouds,2014-01-25 07:00:00,2022
None,2.01,0.0,0.0,64,Clouds,2014-01-25 08:00:00,2926
None,1.98,0.0,0.0,64,Clouds,2014-01-25 09:00:00,3179
None,2.48,0.0,0.0,64,Snow,2014-01-25 10:00:00,3639
None,3.81,0.0,0.0,64,Snow,2014-01-25 11:00:00,4032
None,5.16,0.0,0.0,20,Haze,2014-01-25 12:00:00,4539
None,6.13,0.0,0.0,64,Clouds,2014-01-25 13:00:00,4435
None,6.6,0.0,0.0,64,Clouds,2014-01-25 14:00:00,4521
None,7.05,0.0,0.0,64,Clouds,2014-01-25 15:00:00,4762
None,6.19,0.0,0.0,64,Clouds,2014-01-25 16:00:00,4582
None,5.14,0.0,0.0,64,Clouds,2014-01-25 17:00:00,4278
None,3.52,0.0,0.0,64,Clouds,2014-01-25 18:00:00,4144
None,3.92,0.0,0.0,64,Clouds,2014-01-25 19:00:00,3347
None,5.31,0.0,0.0,64,Clouds,2014-01-25 20:00:00,2691
None,5.97,0.0,0.0,64,Snow,2014-01-25 21:00:00,2723
None,5.25,0.0,0.0,90,Snow,2014-01-25 22:00:00,3917
None,5.25,0.0,0.0,90,Mist,2014-01-25 22:00:00,3917
None,5.04,0.25,0.0,64,Rain,2014-01-25 23:00:00,1922
None,5.04,0.25,0.0,64,Snow,2014-01-25 23:00:00,1922
None,5.04,0.25,0.0,64,Mist,2014-01-25 23:00:00,1922
None,5.56,0.76,0.0,64,Rain,2014-01-26 00:00:00,1063
None,5.56,0.76,0.0,64,Snow,2014-01-26 00:00:00,1063
None,5.56,0.76,0.0,64,Mist,2014-01-26 00:00:00,1063
None,6.13,0.25,0.0,64,Rain,2014-01-26 01:00:00,600
None,6.13,0.25,0.0,64,Snow,2014-01-26 01:00:00,600
None,6.13,0.25,0.0,64,Mist,2014-01-26 01:00:00,600
None,6.57,0.64,0.0,64,Rain,2014-01-26 02:00:00,477
None,6.57,0.64,0.0,64,Snow,2014-01-26 02:00:00,477
None,6.57,0.64,0.0,64,Mist,2014-01-26 02:00:00,477
None,6.84,0.51,0.0,64,Rain,2014-01-26 03:00:00,332
None,6.84,0.51,0.0,64,Snow,2014-01-26 03:00:00,332
None,6.84,0.51,0.0,64,Mist,2014-01-26 03:00:00,332
None,6.82,0.51,0.0,64,Rain,2014-01-26 04:00:00,303
None,6.82,0.51,0.0,64,Snow,2014-01-26 04:00:00,303
None,6.75,0.25,0.0,64,Rain,2014-01-26 05:00:00,462
None,6.75,0.25,0.0,64,Snow,2014-01-26 05:00:00,462
None,6.57,0.0,0.0,64,Snow,2014-01-26 06:00:00,733
None,6.85,0.0,0.0,64,Snow,2014-01-26 07:00:00,1190
None,6.85,0.0,0.0,64,Mist,2014-01-26 07:00:00,1190
None,10.04,0.0,0.0,90,Clouds,2014-01-26 09:00:00,2131
None,12.27,0.0,0.0,90,Clouds,2014-01-26 10:00:00,2643
None,15.22,0.0,0.0,90,Clouds,2014-01-26 11:00:00,3100
None,16.47,0.0,0.0,75,Clouds,2014-01-26 12:00:00,3411
None,16.0,0.0,0.0,75,Clouds,2014-01-26 13:00:00,3581
None,14.34,0.0,0.0,40,Clouds,2014-01-26 14:00:00,3508
None,10.11,0.0,0.0,20,Clouds,2014-01-26 15:00:00,3575
None,6.3,0.0,0.0,40,Clouds,2014-01-26 16:00:00,3701
None,2.1,0.0,0.0,75,Clouds,2014-01-26 17:00:00,3254
None,1.4,0.0,0.0,90,Clouds,2014-01-26 18:00:00,2712
None,0.57,0.0,0.0,90,Clouds,2014-01-26 19:00:00,2089
None,0.03,0.0,0.0,40,Clouds,2014-01-26 20:00:00,1695
None,-1.3,0.0,0.0,1,Clear,2014-01-26 21:00:00,1432
None,-3.95,0.0,0.0,20,Clouds,2014-01-26 22:00:00,1128
None,-6.72,0.0,0.0,40,Clouds,2014-01-26 23:00:00,738
None,-8.05,0.0,0.0,20,Clouds,2014-01-27 00:00:00,405
None,-9.85,0.0,0.0,20,Clouds,2014-01-27 01:00:00,243
None,-11.2,0.0,0.0,1,Clear,2014-01-27 02:00:00,195
None,-11.72,0.0,0.0,1,Clear,2014-01-27 03:00:00,270
None,-12.78,0.0,0.0,40,Clouds,2014-01-27 04:00:00,689
None,-14.35,0.0,0.0,40,Clouds,2014-01-27 05:00:00,2213
None,-15.03,0.0,0.0,40,Clouds,2014-01-27 06:00:00,4453
None,-15.7,0.0,0.0,20,Clouds,2014-01-27 07:00:00,4360
None,-16.6,0.0,0.0,1,Clear,2014-01-27 08:00:00,3706
None,-14.8,0.0,0.0,1,Clear,2014-01-27 09:00:00,3570
None,-14.12,0.0,0.0,1,Clear,2014-01-27 10:00:00,3151
None,-11.65,0.0,0.0,1,Clear,2014-01-27 11:00:00,3314
None,-10.08,0.0,0.0,1,Clear,2014-01-27 12:00:00,3522
None,-8.95,0.0,0.0,1,Clear,2014-01-27 13:00:00,3675
None,-7.6,0.0,0.0,1,Clear,2014-01-27 14:00:00,4181
None,-7.15,0.0,0.0,1,Clear,2014-01-27 15:00:00,4412
None,-6.93,0.0,0.0,1,Clear,2014-01-27 16:00:00,5028
None,-8.28,0.0,0.0,1,Clear,2014-01-27 17:00:00,4760
None,-9.42,0.0,0.0,1,Clear,2014-01-27 18:00:00,3366
None,-10.32,0.0,0.0,1,Clear,2014-01-27 19:00:00,2305
None,-11.43,0.0,0.0,1,Clear,2014-01-27 20:00:00,1763
None,-12.12,0.0,0.0,1,Clear,2014-01-27 21:00:00,1721
None,-13.23,0.0,0.0,1,Clear,2014-01-27 22:00:00,1182
None,-13.68,0.0,0.0,1,Clear,2014-01-27 23:00:00,824
None,-14.58,0.0,0.0,1,Clear,2014-01-28 00:00:00,466
None,-15.72,0.0,0.0,1,Clear,2014-01-28 01:00:00,256
None,-16.19,0.0,0.0,1,Clear,2014-01-28 02:00:00,194
None,-15.07,0.0,0.0,1,Clear,2014-01-28 03:00:00,334
None,-16.17,0.0,0.0,1,Clear,2014-01-28 04:00:00,723
None,-15.93,0.0,0.0,1,Clear,2014-01-28 05:00:00,2238
None,-16.4,0.0,0.0,1,Clear,2014-01-28 06:00:00,4611
None,-16.17,0.0,0.0,1,Clear,2014-01-28 07:00:00,5071
None,-16.17,0.0,0.0,1,Clear,2014-01-28 08:00:00,4748
None,-13.45,0.0,0.0,1,Clear,2014-01-28 09:00:00,4003
None,-9.92,0.0,0.0,1,Clear,2014-01-28 10:00:00,3673
None,-8.05,0.0,0.0,1,Clear,2014-01-28 11:00:00,4043
None,-4.94,0.0,0.0,1,Clear,2014-01-28 12:00:00,4545
None,-2.22,0.0,0.0,1,Clear,2014-01-28 13:00:00,4456
None,-0.71,0.0,0.0,20,Clouds,2014-01-28 14:00:00,4855
None,-0.06,0.0,0.0,40,Clouds,2014-01-28 15:00:00,5266
None,0.01,0.0,0.0,40,Clouds,2014-01-28 16:00:00,5958
None,-0.11,0.0,0.0,40,Clouds,2014-01-28 17:00:00,5779
None,-0.74,0.0,0.0,40,Clouds,2014-01-28 18:00:00,3873
None,-1.93,0.0,0.0,40,Clouds,2014-01-28 19:00:00,2783
None,-3.57,0.0,0.0,40,Clouds,2014-01-28 20:00:00,2526
None,-3.78,0.0,0.0,20,Clouds,2014-01-28 21:00:00,2264
None,-4.02,0.0,0.0,1,Clear,2014-01-28 22:00:00,1829
None,-4.68,0.0,0.0,20,Clouds,2014-01-28 23:00:00,1198
None,-4.76,0.0,0.0,1,Clear,2014-01-29 00:00:00,459
None,-4.9,0.0,0.0,1,Clear,2014-01-29 01:00:00,292
None,-6.07,0.0,0.0,1,Clear,2014-01-29 02:00:00,233
None,-6.03,0.0,0.0,1,Clear,2014-01-29 03:00:00,308
None,-4.68,0.0,0.0,1,Clear,2014-01-29 04:00:00,771
None,-5.8,0.0,0.0,1,Clear,2014-01-29 05:00:00,2570
None,-6.7,0.0,0.0,1,Clear,2014-01-29 06:00:00,5315
None,-6.93,0.0,0.0,1,Clear,2014-01-29 07:00:00,5986
None,-2.76,0.0,0.0,20,Clouds,2014-01-29 08:00:00,4990
None,0.84,0.0,0.0,20,Clouds,2014-01-29 09:00:00,5177
None,5.31,0.0,0.0,20,Clouds,2014-01-29 10:00:00,4243
None,11.23,0.0,0.0,40,Clouds,2014-01-29 11:00:00,4491
None,15.21,0.0,0.0,75,Clouds,2014-01-29 12:00:00,4707
None,20.23,0.0,0.0,75,Clouds,2014-01-29 13:00:00,4750
None,23.59,0.0,0.0,75,Clouds,2014-01-29 14:00:00,5125
None,25.34,0.25,0.0,75,Rain,2014-01-29 15:00:00,5597
None,26.37,0.0,0.0,75,Clouds,2014-01-29 16:00:00,6285
None,27.57,0.0,0.0,75,Clouds,2014-01-29 17:00:00,6196
None,28.02,0.0,0.0,75,Clouds,2014-01-29 18:00:00,4584
None,28.96,0.0,0.0,90,Clouds,2014-01-29 19:00:00,3122
None,29.16,0.0,0.0,1,Clear,2014-01-29 20:00:00,2700
None,29.17,0.0,0.0,40,Clouds,2014-01-29 21:00:00,2388
None,27.12,0.0,0.0,90,Clouds,2014-01-29 22:00:00,1527
None,25.77,0.0,0.0,90,Clouds,2014-01-29 23:00:00,1025
None,25.74,0.0,0.0,90,Clouds,2014-01-30 00:00:00,499
None,25.52,0.0,0.0,90,Clouds,2014-01-30 01:00:00,298
None,25.79,0.0,0.0,90,Clouds,2014-01-30 02:00:00,268
None,25.59,0.0,0.0,90,Clouds,2014-01-30 03:00:00,382
None,24.53,0.0,0.0,90,Clouds,2014-01-30 04:00:00,833
None,23.34,0.25,0.0,90,Rain,2014-01-30 05:00:00,2519
None,22.28,2.54,0.0,90,Rain,2014-01-30 06:00:00,3919
None,20.89,1.78,0.0,90,Rain,2014-01-30 07:00:00,3235
None,19.17,2.03,0.0,90,Rain,2014-01-30 08:00:00,2868
None,16.27,2.54,0.0,90,Rain,2014-01-30 09:00:00,2827
None,15.17,1.91,0.0,90,Rain,2014-01-30 10:00:00,3431
None,15.39,1.78,0.0,90,Rain,2014-01-30 11:00:00,2893
None,16.59,1.4,0.0,90,Rain,2014-01-30 12:00:00,3308
None,17.53,0.76,0.0,75,Rain,2014-01-30 13:00:00,3455
None,17.44,0.76,0.0,40,Rain,2014-01-30 14:00:00,3937
None,16.56,0.0,0.0,1,Clear,2014-01-30 15:00:00,4289
None,15.39,0.0,0.0,0,Clear,2014-01-30 16:00:00,4661
None,11.73,0.0,0.0,0,Clear,2014-01-30 17:00:00,4730
None,8.49,0.0,0.0,0,Clear,2014-01-30 18:00:00,3652
None,5.67,0.0,0.0,0,Clear,2014-01-30 19:00:00,2682
None,3.13,0.0,0.0,0,Clear,2014-01-30 20:00:00,2461
None,1.29,0.0,0.0,0,Clear,2014-01-30 21:00:00,2219
None,1.0,0.0,0.0,0,Clear,2014-01-30 22:00:00,1771
None,1.53,0.0,0.0,0,Clear,2014-01-30 23:00:00,1255
None,1.0,0.0,0.0,0,Clear,2014-01-31 00:00:00,644
None,1.0,0.0,0.0,0,Clear,2014-01-31 01:00:00,390
None,1.0,0.0,0.0,0,Clear,2014-01-31 02:00:00,313
None,-459.67,0.0,0.0,0,Clear,2014-01-31 03:00:00,361
None,-459.67,0.0,0.0,0,Clear,2014-01-31 04:00:00,734
None,-459.67,0.0,0.0,0,Clear,2014-01-31 05:00:00,2557
None,-459.67,0.0,0.0,0,Clear,2014-01-31 06:00:00,5150
None,1.0,0.0,0.0,0,Clear,2014-01-31 07:00:00,5363
None,1.0,0.0,0.0,0,Clear,2014-01-31 08:00:00,5269
None,1.0,0.0,0.0,0,Clear,2014-01-31 09:00:00,4721
None,0.84,0.0,0.0,0,Clear,2014-01-31 10:00:00,4548
None,2.71,0.0,0.0,0,Clear,2014-01-31 11:00:00,4852
None,4.91,0.0,0.0,0,Clear,2014-01-31 12:00:00,5010
None,6.17,0.25,0.0,0,Rain,2014-01-31 13:00:00,5043
None,6.93,0.25,0.0,0,Rain,2014-01-31 14:00:00,5524
None,7.97,0.0,0.0,0,Clear,2014-01-31 15:00:00,5713
None,8.08,0.0,0.0,0,Clear,2014-01-31 16:00:00,5979
None,6.96,0.0,0.0,0,Clear,2014-01-31 17:00:00,5724
None,3.6,0.0,0.0,0,Clear,2014-01-31 18:00:00,5115
None,2.71,0.0,0.0,0,Clear,2014-01-31 19:00:00,3951
None,1.94,0.0,0.0,0,Clear,2014-01-31 20:00:00,2930
None,1.62,0.0,0.0,0,Clear,2014-01-31 21:00:00,2791
None,1.67,0.0,0.0,0,Clear,2014-01-31 22:00:00,2964
None,1.51,0.0,0.0,0,Clear,2014-01-31 23:00:00,1684
None,2.19,0.0,0.0,0,Clear,2014-02-01 00:00:00,1126
None,2.5,0.0,0.0,0,Clear,2014-02-01 01:00:00,644
None,3.0,0.0,0.0,0,Clear,2014-02-01 02:00:00,495
None,3.54,0.0,0.0,0,Clear,2014-02-01 03:00:00,376
None,4.59,0.0,0.0,0,Clear,2014-02-01 04:00:00,347
None,5.59,0.0,0.0,0,Clear,2014-02-01 05:00:00,699
None,6.6,0.0,0.0,0,Clear,2014-02-01 06:00:00,1186
None,6.84,0.0,0.0,0,Clear,2014-02-01 07:00:00,1986
None,8.47,0.0,0.0,0,Clear,2014-02-01 08:00:00,2694
None,10.11,0.0,0.0,0,Clear,2014-02-01 09:00:00,3589
None,12.7,0.0,0.0,0,Clear,2014-02-01 10:00:00,3881
None,17.28,0.0,0.0,0,Clear,2014-02-01 11:00:00,4526
None,19.65,0.0,0.0,0,Clear,2014-02-01 12:00:00,4933
None,20.61,0.25,0.0,0,Rain,2014-02-01 13:00:00,4864
None,21.04,0.42,0.0,0,Rain,2014-02-01 14:00:00,4779
None,20.3,0.38,0.0,0,Rain,2014-02-01 15:00:00,4766
None,18.95,0.0,0.0,0,Clear,2014-02-01 16:00:00,4923
None,16.43,0.0,0.0,0,Clear,2014-02-01 17:00:00,4394
None,13.23,0.0,0.0,0,Clear,2014-02-01 18:00:00,4172
None,10.27,0.0,0.0,0,Clear,2014-02-01 19:00:00,3555
None,7.41,0.0,0.0,0,Clear,2014-02-01 20:00:00,2743
None,5.07,0.0,0.0,0,Clear,2014-02-01 21:00:00,2658
None,3.0,0.0,0.0,0,Clear,2014-02-01 22:00:00,2830
None,2.05,0.0,0.0,0,Clear,2014-02-01 23:00:00,2296
None,0.39,0.0,0.0,0,Clear,2014-02-02 00:00:00,1143
None,0.19,0.0,0.0,0,Clear,2014-02-02 01:00:00,695
None,-0.0,0.0,0.0,0,Clear,2014-02-02 02:00:00,539
None,-459.67,0.0,0.0,0,Clear,2014-02-02 03:00:00,291
None,-459.67,0.0,0.0,0,Clear,2014-02-02 04:00:00,284
None,-459.67,0.0,0.0,0,Clear,2014-02-02 05:00:00,434
None,-459.67,0.0,0.0,0,Clear,2014-02-02 06:00:00,739
None,-459.67,0.0,0.0,0,Clear,2014-02-02 07:00:00,962
None,-459.67,0.0,0.0,0,Clear,2014-02-02 08:00:00,1670
None,0.45,0.0,0.0,0,Clear,2014-02-02 09:00:00,2506
None,3.0,0.0,0.0,0,Clear,2014-02-02 10:00:00,3114
None,5.04,0.0,0.0,0,Clear,2014-02-02 11:00:00,3306
None,9.03,0.0,0.0,0,Clear,2014-02-02 12:00:00,3655
None,10.47,0.0,0.0,1,Clear,2014-02-02 13:00:00,3795
None,11.86,0.0,0.0,1,Clear,2014-02-02 14:00:00,3944
None,12.31,0.0,0.0,1,Clear,2014-02-02 15:00:00,3959
None,12.15,0.0,0.0,1,Clear,2014-02-02 16:00:00,4295
None,10.6,0.0,0.0,1,Clear,2014-02-02 17:00:00,3567
None,7.43,0.0,0.0,1,Clear,2014-02-02 18:00:00,2185
None,4.84,0.0,0.0,1,Clear,2014-02-02 19:00:00,1801
None,3.29,0.0,0.0,1,Clear,2014-02-02 20:00:00,1748
None,2.88,0.0,0.0,1,Clear,2014-02-02 21:00:00,2891
None,2.32,0.0,0.0,1,Clear,2014-02-02 22:00:00,1721
None,2.93,0.0,0.0,1,Clear,2014-02-02 23:00:00,942
None,2.82,0.0,0.0,1,Clear,2014-02-03 00:00:00,456
None,2.57,0.0,0.0,1,Clear,2014-02-03 01:00:00,309
None,2.57,0.0,0.0,1,Clear,2014-02-03 02:00:00,230
None,1.9,0.0,0.0,1,Clear,2014-02-03 03:00:00,319
None,0.86,0.0,0.0,1,Clear,2014-02-03 04:00:00,770
None,0.55,0.0,0.0,1,Clear,2014-02-03 05:00:00,2503
None,0.25,0.0,0.0,1,Clear,2014-02-03 06:00:00,5311
None,-0.62,0.0,0.0,20,Clouds,2014-02-03 07:00:00,6006
None,-0.44,0.0,0.0,20,Clouds,2014-02-03 08:00:00,5554
None,2.1,0.0,0.0,20,Clouds,2014-02-03 09:00:00,4634
None,6.87,0.0,0.0,20,Clouds,2014-02-03 10:00:00,4203
None,9.79,0.0,0.0,40,Clouds,2014-02-03 11:00:00,4303
None,12.87,0.0,0.0,75,Clouds,2014-02-03 12:00:00,4603
None,14.92,0.0,0.0,75,Clouds,2014-02-03 13:00:00,4551
None,16.07,0.0,0.0,90,Clouds,2014-02-03 14:00:00,4934
None,16.34,0.0,0.0,90,Clouds,2014-02-03 15:00:00,5554
None,15.91,0.0,0.0,90,Clouds,2014-02-03 16:00:00,6136
None,14.74,0.0,0.0,90,Clouds,2014-02-03 17:00:00,5810
None,12.99,0.0,0.0,90,Clouds,2014-02-03 18:00:00,4203
None,10.45,0.0,0.0,90,Clouds,2014-02-03 19:00:00,2795
None,6.17,0.0,0.0,75,Clouds,2014-02-03 20:00:00,2432
None,4.41,0.0,0.0,75,Clouds,2014-02-03 21:00:00,2158
None,3.78,0.0,0.0,75,Clouds,2014-02-03 22:00:00,1628
None,4.15,0.0,0.0,75,Clouds,2014-02-03 23:00:00,898
None,3.7,0.0,0.0,40,Clouds,2014-02-04 00:00:00,442
None,2.77,0.0,0.0,75,Clouds,2014-02-04 01:00:00,296
None,1.81,0.0,0.0,75,Clouds,2014-02-04 02:00:00,234
None,2.14,0.0,0.0,40,Clouds,2014-02-04 03:00:00,340
None,0.45,0.0,0.0,75,Clouds,2014-02-04 04:00:00,779
None,0.37,0.0,0.0,75,Clouds,2014-02-04 05:00:00,2636
None,0.73,0.0,0.0,40,Clouds,2014-02-04 06:00:00,5474
None,0.07,0.0,0.0,20,Clouds,2014-02-04 07:00:00,6151
None,0.79,0.0,0.0,40,Clouds,2014-02-04 08:00:00,5662
None,1.85,0.0,0.0,40,Clouds,2014-02-04 09:00:00,5119
None,3.63,0.0,0.0,75,Clouds,2014-02-04 10:00:00,4314
None,4.86,0.0,0.0,40,Clouds,2014-02-04 11:00:00,4327
None,7.34,0.0,0.0,40,Clouds,2014-02-04 12:00:00,4696
None,9.32,0.0,0.0,75,Clouds,2014-02-04 13:00:00,4828
None,9.25,0.0,0.0,75,Clouds,2014-02-04 14:00:00,4913
None,9.07,0.0,0.0,75,Clouds,2014-02-04 15:00:00,5646
None,8.08,0.0,0.0,90,Clouds,2014-02-04 16:00:00,6404
None,6.71,0.0,0.0,90,Clouds,2014-02-04 17:00:00,6120
None,5.22,0.0,0.0,90,Clouds,2014-02-04 18:00:00,4630
None,4.3,0.0,0.0,90,Clouds,2014-02-04 19:00:00,2862
None,3.45,0.0,0.0,90,Clouds,2014-02-04 20:00:00,2454
None,2.71,0.0,0.0,90,Clouds,2014-02-04 21:00:00,3399
None,2.08,0.0,0.0,90,Clouds,2014-02-04 22:00:00,2605
